"amt_ICU beds needed|Mitigated",date,dataKey,hospital_capacity,icu_capacity,"range_ICU beds needed|Mitigated",epi_week,"amt_Hospital beds needed|Mitigated","range_Hospital beds needed|Mitigated","amt_New Deaths|Mitigated","range_New Deaths|Mitigated","amt_Total Deaths|Mitigated","range_Total Deaths|Mitigated","amt_New Infectious|Mitigated","range_New Infectious|Mitigated","amt_Total Infectious|Mitigated","range_Total Infectious|Mitigated","amt_New Attack Rate|Mitigated","range_New Attack Rate|Mitigated","amt_Attack Rate|Mitigated","range_Attack Rate|Mitigated","amt_New Deaths per 10,000|Mitigated","range_New Deaths per 10,000|Mitigated","amt_Total Deaths per 10,000|Mitigated","range_Total Deaths per 10,000|Mitigated","amt_New Infectious per 10,000|Mitigated","range_New Infectious per 10,000|Mitigated","amt_Total Infectious per 10,000|Mitigated","range_Total Infectious per 10,000|Mitigated"
9.15216116362543,2020-03-19,"Total Infectious per 10,000|Mitigated",23227,3132,0|15.4459851477966,2020-12,39.5454196156398,0.997139654922885|55.8507349332487,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0
370.913926233444,2020-06-08,"Hospital beds needed|Mitigated",23227,3132,267.045096748807|500.151866576174,2020-24,1526.30293881816,1027.49373025367|2028.52917468592,30.6020509254299,20.3600727481618|43.3780366741644,2028.78645965834,1746.6256276671|2288.11166935576,6457.29191721761,2888.20530096496|11455.083582483,443258.614497256,358961.59085076|529799.49604296,0.000674053555744487,0.000301489398000511|0.00119575511206717,0.0462701778155001,0.037470713697099|0.0553038702164283,0.0319443839674636,0.0212531500930321|0.0452807775090245,2.11777745920495,1.82323988132591|2.38847774956142,6.74053555744487,3.01489398000511|11.9575511206717,462.701778155001,374.70713697099|553.038702164283
371.865301404332,2020-06-09,"Hospital beds needed|Mitigated",23227,3132,263.997731160377|513.683753481698,2020-24,1532.64002914029,1002.47316200456|2099.25853093555,30.8545675617216,20.7246718284023|41.5525143330335,2059.64102722006,1777.79704822516|2318.77716363004,6524.12154749634,2817.47678362289|11764.9024459658,449782.736044754,362445.880769994|540777.07935431,0.000681029661284698,0.000294106301616122|0.00122809599261656,0.0469512074767849,0.0378344262316124|0.05644978078689,0.0322079770321093,0.0216337420030896|0.043375180176729,2.14998543623705,1.85577860984264|2.42048835976649,6.81029661284698,2.94106301616122|12.2809599261656,469.512074767849,378.344262316124|564.4978078689
373.109968206424,2020-06-10,"Hospital beds needed|Mitigated",23227,3132,252.225256214875|517.325904442519,2020-24,1537.91431188754,972.133300927464|2155.47843340398,30.8030470547689,20.6192373692991|43.5804111090287,2090.44407427483,1808.07062827234|2350.25459595062,6620.37945971675,2737.98059513419|12000.2744892569,456403.11550447,366040.260578101|552122.01237075,0.00069107767968506,0.00028580797947026|0.00125266563647611,0.0476422851564699,0.0382096306549854|0.0576340376762254,0.0321541966217601,0.0215236827507473|0.0454920289270506,2.18213963285882,1.88738011483502|2.45334652299249,6.9107767968506,2.8580797947026|12.5266563647611,476.422851564699,382.096306549854|576.340376762254
373.890860074938,2020-06-11,"Hospital beds needed|Mitigated",23227,3132,246.892918773246|524.709985091577,2020-24,1544.889133183,964.531761862314|2188.43461625132,30.9376738386585,19.4320049698688|43.1440266900154,2121.38174811349,1839.70336207026|2392.09968664021,6685.80462495204,2597.88429460581|12302.5211121135,463088.920129421,369577.691326713|563667.030082643,0.000697907178153982,0.000271183828862169|0.0012842160779708,0.0483401923346238,0.0385788903701833|0.0588391806896743,0.0322947286954878,0.0202843734077745|0.0450365028751415,2.2144343615543,1.92040039170612|2.49702711313983,6.97907178153982,2.71183828862169|12.842160779708,483.401923346238,385.788903701833|588.391806896743
375.15172342631,2020-06-12,"Hospital beds needed|Mitigated",23227,3132,241.060491857361|524.58593532764,2020-24,1551.10809737934,939.956871912018|2224.71714790208,31.1807892123335,18.8713972541914|44.3353172811069,2152.56253732582,1871.50863074872|2435.59760622034,6761.48396861728,2626.73614675174|13024.0752692921,469850.40409804,373004.249123279|575352.358396518,0.00070580707355099,0.000274195570282271|0.00135953652987907,0.0490459994081749,0.0389365764553641|0.0600589702238917,0.0325485081190955,0.0196991751095179|0.0462800484189152,2.2469828696734,1.95360077155415|2.54243303211695,7.0580707355099,2.74195570282271|13.5953652987907,490.459994081749,389.365764553641|600.589702238917
376.235343151242,2020-06-13,"Hospital beds needed|Mitigated",23227,3132,239.385775783706|532.8267128484,2020-24,1556.77218795058,937.776987031724|2264.92205117131,31.1821648214366,19.2261264471308|46.169969009904,2183.74470214726,1899.47053407756|2481.76757523025,6850.3573236871,2516.67516639207|13356.4913779844,476700.761421726,376507.107971928|587417.681472148,0.000715084244501869,0.000262706699078795|0.0013942362558514,0.0497610836526768,0.0393022273338551|0.0613184260491192,0.0325499440681268,0.0200694641980283|0.0481951755917337,2.27953281374153,1.98278920008707|2.59062820770868,7.15084244501869,2.62706699078795|13.942362558514,497.610836526768,393.022273338551|613.184260491192
379.459398559139,2020-06-14,"Hospital beds needed|Mitigated",23227,3132,234.873038140563|543.385821519548,2020-25,1567.22230303447,907.968888312082|2324.99160503332,31.6827257119382,18.1412796384447|48.3282363814177,2215.4274278592,1926.80418506869|2530.09581161166,6937.76127288716,2516.00770345767|13564.829249114,483638.522694614,379862.844402278|599838.91870892,0.000724208029441391,0.000262637025015731|0.00141598389938857,0.0504852916821182,0.0396525206304904|0.0626150344777808,0.0330724616380844,0.0189370315030109|0.0504481135333143,2.31260527537961,2.01132181852565|2.64107632124199,7.24208029441391,2.62637025015731|14.1598389938857,504.852916821182,396.525206304904|626.150344777808
380.962742862746,2020-06-15,"Hospital beds needed|Mitigated",23227,3132,233.430876921354|538.700040577581,2020-25,1579.52125924331,904.697636967898|2412.98799831498,31.6710953411587,16.8105221565465|48.7871919091822,2247.09852320036,1954.01002045076|2577.29844894877,7013.88809452303,2475.64446507501|14130.2440866393,490652.410789136,383273.099828282|613230.849089292,0.000732154635459676,0.000258423651251313|0.00147500552743181,0.0512174463175778,0.0400085049696475|0.064012970084053,0.0330603211109424,0.0175479014714022|0.0509272007565407,2.34566559649056,2.03972101483175|2.69034946228237,7.32154635459676,2.58423651251313|14.7500552743181,512.174463175778,400.085049696475|640.12970084053
382.79760859189,2020-06-16,"Hospital beds needed|Mitigated",23227,3132,224.803846677367|556.198031503776,2020-25,1593.54964049854,891.81220295583|2440.46649352252,31.8864330428214,17.5858637699911|49.1530571277678,2278.98495624318,1981.5897897635|2624.72165513471,7098.86021355725,2372.80706782872|14698.7628320529,497751.271002694,386621.580097157|627929.611921345,0.000741024570365583,0.000247688823994621|0.00153435116129291,0.0519584708879434,0.0403580408215976|0.0655473212453459,0.0332851044184843,0.0183572527879588|0.0513091143430293,2.37895070090903,2.06851054736363|2.7398528472373,7.41024570365583,2.47688823994621|15.3435116129291,519.584708879434,403.580408215976|655.473212453459
383.600094524685,2020-06-17,"Hospital beds needed|Mitigated",23227,3132,221.106207864839|571.365672589935,2020-25,1602.77582308675,883.489671895551|2526.46851679616,32.0722421348075,16.8977394026606|50.9428613614472,2311.05719837799,2010.09244159411|2673.7257806606,7200.52375095202,2306.56371130777|15092.8649851725,504951.794753645,389617.216456902|643022.476906517,0.000751636862600318,0.000240773917470364|0.00157549007231667,0.0527101077505436,0.0406707445627153|0.0671228113176626,0.0334790638688987,0.0176389444281388|0.0531774268233454,2.41242976477794,2.09826344387331|2.79100649721989,7.51636862600318,2.40773917470364|15.7549007231667,527.101077505436,406.707445627153|671.228113176626
385.860166241564,2020-06-18,"Hospital beds needed|Mitigated",23227,3132,218.087095673801|584.979070555247,2020-25,1615.74198485415,869.262901725127|2578.0704476003,32.3104252785165,16.4235672474605|52.7341919927691,2343.3676236565,2039.44249854789|2722.27730805961,7293.27353609573,2301.63637224036|15543.4339448488,512245.068289742,392054.671055095|658565.910851366,0.000761318680190748,0.000240259570208179|0.00162252335085996,0.0534714264307345,0.0409251817106624|0.0687453346685225,0.0337276947144508,0.0171439731130037|0.0550473326554435,2.44615745949239,2.12890091621406|2.84168769624214,7.61318680190748,2.40259570208179|16.2252335085996,534.714264307345,409.251817106624|687.453346685225
387.79316329946,2020-06-19,"Hospital beds needed|Mitigated",23227,3132,216.471327963569|604.066521319502,2020-25,1627.39518981105,850.356846191391|2643.74902731932,32.4861100751381,16.71636121105|53.8412665147408,2375.85373373164,2070.26541657426|2774.84761775749,7389.49436661381,2211.28001743886|15883.1817818778,519634.562656356,394525.305259797|674449.092633244,0.00077136282776513,0.00023082759423143|0.00165798840967127,0.0542427892584997,0.0411830823587936|0.0704033230781938,0.0339110857758603,0.0174496102357916|0.0562029680635616,2.48006854526824,2.16107585543077|2.89656395804465,7.7136282776513,2.3082759423143|16.5798840967127,542.427892584997,411.830823587936|704.033230781938
390.272753360181,2020-06-20,"Hospital beds needed|Mitigated",23227,3132,219.60616509579|630.412589718746,2020-25,1639.55267148188,815.089433901581|2695.10223881426,32.7979438039828,15.6138517857941|54.9379133849886,2408.65167753563,2099.29924351298|2826.6443865549,7492.66241632801,2230.07711588917|16448.614929465,527127.225072683,396974.626887902|690897.707562709,0.000782132170647656,0.000232789755956583|0.00171701194903624,0.0550249214291473,0.0414387582634533|0.07212033502723,0.0342365978270786,0.0162987401684898|0.0573477184198458,2.51430514309533,2.19138322659473|2.95063274823032,7.82132170647656,2.32789755956583|17.1701194903624,550.249214291473,414.387582634533|721.2033502723
393.421867991588,2020-06-21,"Hospital beds needed|Mitigated",23227,3132,215.446143191305|637.186437131487,2020-26,1654.22738326524,807.47244455968|2770.26285087884,33.2132236258382,14.6381161701287|57.5324325240937,2441.86490116146,2119.34668814008|2880.93347044342,7596.06245145556,2146.99638232323|17070.9005836105,534723.287524139,399358.934485158|707968.60814632,0.000792925729655882,0.000224117255999649|0.00178197011776129,0.0558178471588031,0.0416876475864888|0.0739023051449913,0.0346700935465523,0.0152802047365511|0.0600560439432713,2.54897523664188,2.21231003539898|3.00730317679743,7.92925729655882,2.24117255999649|17.8197011776129,558.178471588031,416.876475864888|739.023051449913
398.004981504504,2020-06-22,"Hospital beds needed|Mitigated",23227,3132,203.804505317215|654.011795141874,2020-26,1669.31553304368,804.255888614123|2851.99382272252,33.4990402592238,15.2396884504891|59.1030175119204,2475.36394142069,2139.49135643685|2934.32632568176,7698.07107315724,2066.43424578497|17501.8213471326,542421.358597297,401644.746128559|725470.429493452,0.00080357404400439,0.000215707663358004|0.00182695239154106,0.0566214212028076,0.0419262552699804|0.0757292575365324,0.0349684472844572,0.0159081644754209|0.0616955213112074,2.58394368392634,2.23333833250682|3.06303806440379,8.0357404400439,2.15707663358004|18.2695239154106,566.214212028076,419.262552699804|757.292575365324
400.198355996627,2020-06-23,"Hospital beds needed|Mitigated",23227,3132,204.760586202297|665.575833710843,2020-26,1682.98358671446,800.335964677869|2962.26203105942,33.5879924930026,15.503010722897|60.8933862237604,2508.95193391369,2159.2885151967|2988.5852229266,7812.41022970291,2006.28627659632|17681.6624229765,550233.768827,403948.165534188|743152.091916429,0.000815509498683917,0.000209429032467194|0.001845725356771,0.0574369307014915,0.0421667009646524|0.0775749828933034,0.0350613013326226,0.0161830371562579|0.0635644230300404,2.61900498525896,2.25400387686626|3.11967698221567,8.15509498683917,2.09429032467194|18.45725356771,574.369307014915,421.667009646524|775.749828933034
403.32597617877,2020-06-24,"Hospital beds needed|Mitigated",23227,3132,206.39424015406|679.910431684798,2020-26,1699.7868716925,780.064930928199|3019.49284300942,34.1266359413847,14.9876517110507|62.2075522338067,2543.07856985508,2178.51156608646|3046.49239190909,7925.62364998362,1996.33765988307|18357.4285813656,558159.392476982,406169.402356317|761509.520497794,0.000827327441790181,0.000208390532031365|0.00191626616362216,0.0582642581432816,0.0423985679140332|0.0794912490569255,0.035623571919604,0.0156450723578976|0.0649362338189382,2.65462855717857,2.2740701306002|3.18012420011466,8.27327441790181,2.08390532031365|19.1626616362216,582.642581432816,423.985679140332|794.912490569255
407.164017884012,2020-06-25,"Hospital beds needed|Mitigated",23227,3132,200.384160412626|703.089499260752,2020-26,1716.58173419037,770.32891688837|3158.29195120547,34.5552365878483,13.3279458674028|61.7852282774786,2577.63380644293,2199.31548661404|3105.73615583579,8026.97978038002,2017.40707621884|18588.5495591686,566186.372257363,408280.649216821|780098.070056963,0.00083790764491032,0.00021058989287499|0.00194039205399423,0.059102165788192,0.0426189534056016|0.0814316411109198,0.0360709727703738,0.0139125649232905|0.0644953849800001,2.69069952994894,2.29578659747953|3.2419666415629,8.3790764491032,2.1058989287499|19.4039205399423,591.02165788192,426.189534056016|814.316411109198
410.540096622954,2020-06-26,"Hospital beds needed|Mitigated",23227,3132,194.271994125842|716.710727510467,2020-26,1734.2171250545,737.330178619692|3225.4368437849,34.7562109877348,14.2984554642476|63.5030291133758,2612.39001743066,2216.47903670089|3165.27834181197,8138.54276247813,1929.43772112949|19517.5212392405,574324.915019841,410427.115280031|799615.591296203,0.000849553304691037,0.000201407087241499|0.00203736407758647,0.059951719092883,0.0428430153034902|0.0834690051885062,0.0362807627420737,0.0149256451015198|0.0662885356944814,2.72698029269101,2.31370301215237|3.30412059509106,8.49553304691037,2.01407087241499|20.3736407758647,599.51719092883,428.430153034902|834.690051885062
415.43856987671,2020-06-27,"Hospital beds needed|Mitigated",23227,3132,189.714809218074|741.009420748212,2020-26,1751.05242524871,708.556971071427|3314.30057096602,35.4109270367547,13.9391372897398|68.9733784220529,2647.80094446741,2232.82304664945|3226.14195710386,8259.96267784188,1906.15677464759|19930.7968014671,582584.877697683,412533.781485575|819546.388097671,0.000862227894401145,0.000198976872693604|0.00208050443205586,0.0608139469872841,0.0430629226369077|0.0855495096205621,0.0369641973559993,0.0145505657396518|0.071998837241863,2.76394449004701,2.33076393825294|3.36765394131251,8.62227894401145,1.98976872693604|20.8050443205586,608.139469872841,430.629226369077|855.495096205621
417.609025541062,2020-06-28,"Hospital beds needed|Mitigated",23227,3132,192.134800452376|754.444252678834,2020-27,1767.14204624498,688.298181312158|3397.97030261863,35.8936982584548,13.8695788593862|69.613621282315,2683.69464272587,2249.73752211131|3288.47110154893,8367.71870233494,1811.48580817917|20335.802549218,590952.596400017,414612.916043864|839882.190646888,0.000873476159524295,0.000189094509871559|0.002122781530237,0.0616874231468084,0.0432799560403611|0.0876722911507991,0.0374681449284025,0.014477956187671|0.0726671638128656,2.80141263497541,2.34842035285334|3.43271710088206,8.73476159524295,1.89094509871559|21.22781530237,616.874231468084,432.799560403611|876.722911507991
423.058762547451,2020-06-29,"Hospital beds needed|Mitigated",23227,3132,177.034947093498|790.879078181062,2020-27,1788.40889569886,685.571515248792|3501.22402280885,36.1849402916615,12.4823923630842|70.8870033502948,2719.87958301753,2266.57678929523|3351.13254209728,8501.69301581291,1786.29743670369|20963.1194186133,599454.28941583,416700.907337859|860845.310065502,0.000887461257849719,0.000186465186066143|0.00218826488948655,0.0625748844046581,0.043497913966706|0.0898605560402856,0.0377721620466959,0.0130299219307405|0.0739964017066248,2.8391847970221,2.36599826022839|3.49812713244199,8.87461257849719,1.86465186066143|21.8826488948655,625.748844046581,434.97913966706|898.605560402856
428.060176579112,2020-06-30,"Hospital beds needed|Mitigated",23227,3132,174.060691459063|814.92615332878,2020-27,1810.60666929465,690.285533036424|3583.33188113536,36.3448776958603,13.1382296790623|74.4202379262982,2756.22446071339,2281.80870759007|3417.17204848922,8585.47001612667,1767.06137349357|21491.2619657469,608039.759431956,418676.56536266|882336.572031248,0.000896206438596546,0.000184457202383273|0.002243395796746,0.0634710908432546,0.0437041458257615|0.0921039518370316,0.0379391149696532,0.0137145269950497|0.0776846186244386,2.87712391199176,2.38189831371687|3.56706340584232,8.96206438596546,1.84457202383273|22.43395796746,634.710908432546,437.041458257615|921.039518370316
433.723659765,2020-07-01,"Hospital beds needed|Mitigated",23227,3132,171.612300574541|829.625629170597,2020-27,1832.1456679489,673.554133432868|3688.5338423407,36.8371135543465,12.6208318495723|74.6234703482346,2793.06157426773,2297.07988976071|3482.2356248472,8719.95035117892,1729.85666373759|21953.3656703439,616759.709783137,420503.377139754|904289.937701592,0.000910244358700171,0.000180573536099797|0.00229163314596291,0.064381335201955,0.0438948401585891|0.0943955849829945,0.038452942337118,0.0131744339480367|0.077896765664413,2.91557685432888,2.39783935335779|3.63498094086441,9.10244358700171,1.80573536099797|22.9163314596291,643.81335201955,438.948401585891|943.955849829945
438.956616948237,2020-07-02,"Hospital beds needed|Mitigated",23227,3132,166.250882533206|854.203150742529,2020-27,1852.7743747829,670.211252089844|3800.06844305719,37.1349846204364,12.1181400534907|78.5249578275315,2830.19655888817,2312.02090275798|3548.97681269044,8843.2392086718,1690.53835764574|22505.5834944219,625602.948991808,422250.063643998|926795.521196014,0.00092311404057953,0.00017646923907144|0.0023492771850798,0.0653044492425344,0.0440771705014093|0.0967448621680744,0.0387638792652069,0.0126496920021307|0.0819693885871905,2.95434073359408,2.41343574123424|3.70464967437852,9.2311404057953,1.7646923907144|23.492771850798,653.044492425344,440.771705014093|967.448621680744
442.88557399706,2020-07-03,"Hospital beds needed|Mitigated",23227,3132,159.106552649268|883.830856906923,2020-27,1875.08319675562,642.938216197522|3867.45453302817,37.6137634357146,12.5644301150898|80.5187552181166,2867.81032232389,2327.12335309159|3618.15322152067,8943.71107036087,1626.81320378846|23363.182366286,634546.660062168,424035.470169218|950158.703562301,0.000933601938059154,0.000169817198696229|0.00243879885707377,0.0662380511805934,0.0442635426884193|0.0991836610251481,0.0392636593076623,0.0131155581992468|0.0840506422114452,2.99360439290175,2.42920064775903|3.77686044778543,9.33601938059154,1.69817198696229|24.3879885707377,662.380511805934,442.635426884193|991.836610251481
448.492626270929,2020-07-04,"Hospital beds needed|Mitigated",23227,3132,159.104872755585|922.483973566554,2020-27,1898.15726063596,639.348957672257|4025.85158837616,38.1680196510706,12.6283294222176|84.4669338143454,2905.97834197495,2341.05367809222|3688.02091883264,9068.45543335321,1646.29136797036|23643.6400158698,643615.115495522,425769.03444095|973802.34357817,0.000946623554940043,0.000171850454431683|0.00246807482575556,0.0671846747355335,0.0444445032484269|0.101651735850904,0.039842227502416,0.0131822603953552|0.0881720043174487,3.03344662040416,2.44374201466598|3.84979283245778,9.46623554940043,1.71850454431683|24.6807482575556,671.846747355335,444.445032484269|1016.51735850904
453.751734732711,2020-07-05,"Hospital beds needed|Mitigated",23227,3132,150.504487209493|923.609547016891,2020-28,1919.66960377634,621.811828923816|4107.92383289294,38.4109604177501,12.4423027291662|85.5353077303349,2944.38930239271,2356.3098046283|3761.38732303369,9190.3437102476,1571.50134915842|24281.990018426,652805.45920577,427433.68048139|998084.333596596,0.000959347035231396,0.000164043392468142|0.00253470989422525,0.068144021770765,0.0446182696813216|0.104186445745129,0.0400958246600402,0.0129880737989891|0.0892872415502849,3.0735424450642,2.45966733826969|3.92637739183327,9.59347035231396,1.64043392468142|25.3470989422525,681.44021770765,446.182696813216|1041.86445745129
457.463866167649,2020-07-06,"Hospital beds needed|Mitigated",23227,3132,145.886298982971|962.142942488905,2020-28,1941.12523508163,600.429444414581|4207.0689502085,39.3131903579445,11.6763345202089|90.0621892196851,2983.70249275065,2370.55800156099|3835.87148952244,9326.82679089998,1534.74153645698|24841.6568156233,662132.285996669,429108.520008753|1022925.99041222,0.000973594014768964,0.000160206167393365|0.00259313150494368,0.0691176157855339,0.0447931001757755|0.106779577250073,0.0410376301523172,0.0121885070433678|0.0940126908616198,3.11458007521652,2.47454052029174|4.00412874319241,9.73594014768964,1.60206167393365|25.9313150494368,691.176157855339,447.931001757755|1067.79577250073
462.32774760315,2020-07-07,"Hospital beds needed|Mitigated",23227,3132,142.711847218995|981.62846932331,2020-28,1966.5969254122,589.562224256702|4333.29622332557,39.5234632200276,10.4058004553014|89.9124430853521,3023.22595597068,2385.35077262274|3910.61274538243,9434.91718983993,1546.75713946769|25421.6023031971,671567.203186509,430687.9295214|1048347.59271542,0.000984877184041991,0.000161460433119246|0.00265366993545737,0.0701024929695759,0.0449579690730818|0.10943324718553,0.0412571264553817,0.0108622420779233|0.0938563762399484,3.15583720167191,2.48998216372573|4.08214846093028,9.84877184041991,1.61460433119246|26.5366993545737,701.024929695759,449.579690730818|1094.3324718553
467.17031055115,2020-07-08,"Hospital beds needed|Mitigated",23227,3132,147.852658727926|1019.71071895951,2020-28,1988.6208186632,575.173250013834|4428.72485418212,40.0305779903024,11.0314496068771|94.6398044045543,3063.25653396098,2399.34961576726|4002.13013029659,9594.23890303563,1482.14719260946|25772.0579124938,681161.442089545,432236.180445992|1074119.65062791,0.00100150820656097,0.000154716032374389|0.00269025274023148,0.0711040011761369,0.0451195854370754|0.112123499925761,0.0417864853854973,0.0115153347995697|0.098791099259053,3.1976236870574,2.50459505426691|4.17768017841287,10.0150820656097,1.54716032374389|26.9025274023148,711.040011761369,451.195854370754|1121.23499925761
472.440918172851,2020-07-09,"Hospital beds needed|Mitigated",23227,3132,142.926641393958|1043.46649908712,2020-28,2011.87644464595,559.437852661847|4557.210954345,40.5824988111768,10.5031175705771|95.8662685027403,3103.83903277216,2412.71256328541|4097.37170229797,9693.96300499297,1406.42963984783|26393.8068627979,690855.405094537,433736.509059726|1100513.45749071,0.0010119180480827,0.000146812148466776|0.00275515488436646,0.0721159192242194,0.0452761993628259|0.114878654810128,0.0423626157456686,0.010963827926027|0.100071361166016,3.23998630280307,2.51854415615871|4.27709944129465,10.119180480827,1.46812148466776|27.5515488436646,721.159192242194,452.761993628259|1148.78654810128
478.069569469601,2020-07-10,"Hospital beds needed|Mitigated",23227,3132,144.130808403085|1054.29996135994,2020-28,2038.27807464226,560.086007029313|4671.32049060898,41.3492589826743,10.5047517562451|96.5244936621662,3145.18829175483,2425.4869691363|4193.89619596014,9816.94399347156,1433.27116293806|26967.7063933735,700672.349088009,435243.177499822|1127481.16388408,0.00102475559261928,0.000149614038843194|0.00281506219910209,0.0731406748168388,0.045433475080324|0.11769371700923,0.0431630092025961,0.0109655337938651|0.100758458814503,3.28314931200566,2.53187890050154|4.37785790010915,10.2475559261928,1.49614038843194|28.1506219910209,731.406748168388,454.33475080324|1176.9371700923
485.005298697041,2020-07-11,"Hospital beds needed|Mitigated",23227,3132,137.530321198705|1085.63715119574,2020-28,2068.66106296664,541.728249727184|4845.47809548997,41.635116266899,10.2891501408423|100.085559634492,3186.82340802173,2437.71436566103|4293.98175559463,9947.02500626405,1396.63011312723|27206.1363903871,710619.374094273,436728.07717458|1154687.30027447,0.00103833428324248,0.000145789211000837|0.00283995105178887,0.0741790091000812,0.045588478434443|0.120533668061019,0.0434614053744546,0.0107404749962304|0.104475727929264,3.32661071738012,2.54464264141747|4.48233362803841,10.3833428324248,1.45789211000837|28.3995105178887,741.790091000812,455.88478434443|1205.33668061019
489.922414831842,2020-07-12,"Hospital beds needed|Mitigated",23227,3132,136.274908889759|1131.52908056504,2020-29,2094.59146921719,526.004514249286|4995.84583958976,41.9309971513163,10.5748018464571|103.939991219854,3228.75440517305,2450.27629143558|4397.92174681448,10035.2940058363,1318.09889021325|27644.1351870459,720654.668100111,438175.900317821|1182331.43546151,0.0010475483676894,0.000137591618152201|0.00288567217607511,0.0752265574677708,0.0457396115023455|0.123419340237094,0.0437702648232377,0.0110386565719475|0.108499230891178,3.37038098220335,2.55775558542541|4.59083285892959,10.475483676894,1.37591618152201|28.8567217607511,752.265574677708,457.396115023455|1234.19340237094
493.487490268129,2020-07-13,"Hospital beds needed|Mitigated",23227,3132,132.467757910537|1183.06182361524,2020-29,2119.56829934869,517.596381610711|5160.59428942564,42.5525867285496,9.64626966724306|103.814898835432,3271.3069919016,2463.28654004379|4500.43918144956,10192.1931553669,1357.10421605261|28368.1085396584,730846.861255477,439591.965038604|1210699.54400117,0.00106392650747156,0.000141663244293942|0.00296124515912263,0.0762904839752423,0.0458874294223721|0.126380585396217,0.0444191199007519,0.0100693951152158|0.108368651435274,3.41480010210411,2.57133651756834|4.69784713399639,10.6392650747156,1.41663244293942|29.6124515912263,762.904839752423,458.874294223721|1263.80585396217
499.596812995213,2020-07-14,"Hospital beds needed|Mitigated",23227,3132,132.232657731442|1198.77939798847,2020-29,2141.7281460031,525.933107777015|5254.80551869489,43.3788102768938,9.56848946701264|106.299386520528,3314.68580217849,2475.6159695189|4606.73856797008,10291.139485205,1301.12764319943|28786.9601894151,741138.000740681,441006.656028359|1239382.53583142,0.00107425516014985,0.000135820050513362|0.00300496758138066,0.0773647391353921,0.0460351039435412|0.12937470009328,0.0452815850451823,0.0099882031523869|0.110962119068164,3.46008168714929,2.5842067670236|4.80880925306455,10.7425516014985,1.35820050513362|30.0496758138066,773.647391353921,460.351039435412|1293.7470009328
507.099775796916,2020-07-15,"Hospital beds needed|Mitigated",23227,3132,130.108534622007|1250.15402426406,2020-29,2171.0972052758,512.615008766934|5449.20345951746,43.6045304711064,9.57881238004689|108.871035957288,3358.2903326496,2486.73995179568|4715.60960392737,10442.538057937,1269.84254187846|29423.0830235354,751580.53879862,442422.406760385|1268805.61885496,0.00109005911443795,0.000132554310934361|0.00307137016372106,0.0784547982498302,0.0461828890874071|0.132446070257001,0.0455172062645152,0.00999897887125726|0.113646571729123,3.50559889341381,2.59581869336025|4.92245582479368,10.9005911443795,1.32554310934361|30.7137016372106,784.547982498302,461.828890874071|1324.46070257001
514.607801189515,2020-07-16,"Hospital beds needed|Mitigated",23227,3132,128.308962819204|1281.16040430363,2020-29,2202.67316816023,504.075518477859|5557.8375654941,44.2144737440412,9.32964218114275|115.025788102247,3402.50480639364,2498.41883650028|4830.63539202962,10544.055955117,1231.87615733275|29793.8976268805,762124.594753735,443802.723780795|1298449.91875223,0.00110065620381274,0.000128591136149965|0.00311007817090287,0.0795554544536427,0.0463269754331368|0.135540532457174,0.046153904182458,0.0097388790326406|0.120071296863469,3.55175279759626,2.60800986244968|5.04252712165715,11.0065620381274,1.28591136149965|31.1007817090287,795.554544536427,463.269754331369|1355.40532457174
521.483324890264,2020-07-17,"Hospital beds needed|Mitigated",23227,3132,128.249717035017|1320.36042095279,2020-29,2231.37092617657,489.286869689332|5710.12273395147,45.0804648590182,9.5007365633792|115.398934489215,3447.58527125266,2509.53422762613|4946.03432651883,10659.5993403477,1160.37612098643|30406.6726961268,772784.194094085,445165.491248828|1328614.12666065,0.0011127173636079,0.00012112750366239|0.00317404356376294,0.0806681718172509,0.0464692298440039|0.138689265990914,0.047057881264146,0.00991747832502643|0.120460811000623,3.59881067886041,2.61961282079186|5.16298793265777,11.127173636079,1.2112750366239|31.7404356376294,806.681718172509,464.692298440039|1386.89265990914
528.030277925344,2020-07-18,"Hospital beds needed|Mitigated",23227,3132,123.599840124014|1350.80111952868,2020-29,2258.93737288562,477.037568892481|5850.4742833573,45.4733521904144,8.80071247966514|118.789244191113,3493.05862344308,2520.78116429139|5064.82357070995,10765.2398338935,1197.3603849821|31036.2759042414,783549.433927977,446469.165094745|1359650.4025649,0.00112374479603902,0.000124988158403181|0.00323976558571556,0.0817919166132898,0.0466053156834915|0.141929031576629,0.0474680022655343,0.0091867482778435|0.123999833765795,3.64627868112595,2.63135309480709|5.28698776642356,11.2374479603902,1.24988158403181|32.3976558571556,817.919166132898,466.053156834915|1419.29031576629
